date,epiweek,county_name,sample_neighborhood_in_county_name,county_level_retail_and_recreation_percent_change_from_baseline_daily,county_level_grocery_and_pharmacy_percent_change_from_baseline_daily,county_level_parks_percent_change_from_baseline_daily,county_level_transit_stations_percent_change_from_baseline_daily,county_level_workplaces_percent_change_from_baseline_daily,county_level_residential_percent_change_from_baseline_daily,neighborhood_level_hospitalizations_monthly,fips,region,sample_neighborhood_in_county_modzcta,sample_neighborhood_in_county_nta_id,epiweek_ending,county_level_retail_and_recreation_percent_change_from_baseline_epiweek_avg,county_level_grocery_and_pharmacy_percent_change_from_baseline_epiweek_avg,county_level_parks_percent_change_from_baseline_epiweek_avg,county_level_transit_stations_percent_change_from_baseline_epiweek_avg,county_level_workplaces_percent_change_from_baseline_epiweek_avg,county_level_residential_percent_change_from_baseline_epiweek_avg,neighborhood_level_hospitalizations_monthly_per_100K
22/3/22,202212,Kings County,Bay Ridge,-27.0,-13.0,12.0,-35.0,-28.0,7.0,8.0,US,NY,11209,BK1001,26-3-22,-26.9,-16.1,3.0,-35.7,-25.7,5.6,11.8
23/3/22,202212,Kings County,Bay Ridge,-29.0,-16.0,-17.0,-38.0,-28.0,7.0,8.0,US,NY,11209,BK1001,26-3-22,-26.9,-16.1,3.0,-35.7,-25.7,5.6,11.8
24/3/22,202212,Kings County,Bay Ridge,-30.0,-17.0,-26.0,-40.0,-29.0,8.0,8.0,US,NY,11209,BK1001,26-3-22,-26.9,-16.1,3.0,-35.7,-25.7,5.6,11.8
25/3/22,202212,Kings County,Bay Ridge,-26.0,-13.0,4.0,-35.0,-29.0,6.0,8.0,US,NY,11209,BK1001,26-3-22,-26.9,-16.1,3.0,-35.7,-25.7,5.6,11.8
26/3/22,202212,Kings County,Bay Ridge,-27.0,-20.0,8.0,-33.0,-18.0,2.0,8.0,US,NY,11209,BK1001,26-3-22,-26.9,-16.1,3.0,-35.7,-25.7,5.6,11.8
27/3/22,202213,Kings County,Bay Ridge,-28.0,-22.0,-12.0,-37.0,-21.0,3.0,8.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,11.8
28/3/22,202213,Kings County,Bay Ridge,-35.0,-23.0,-36.0,-40.0,-29.0,9.0,8.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,11.8
29/3/22,202213,Kings County,Bay Ridge,-32.0,-17.0,-24.0,-38.0,-28.0,8.0,8.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,11.8
30/3/22,202213,Kings County,Bay Ridge,-27.0,-14.0,-13.0,-38.0,-27.0,7.0,8.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,11.8
31/3/22,202213,Kings County,Bay Ridge,-25.0,-11.0,2.0,-37.0,-27.0,6.0,8.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,11.8
1/4/22,202213,Kings County,Bay Ridge,-28.0,-13.0,-11.0,-36.0,-28.0,6.0,12.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,17.8
2/4/22,202213,Kings County,Bay Ridge,-23.0,-15.0,40.0,-28.0,-17.0,0.0,12.0,US,NY,11209,BK1001,2-4-22,-28.3,-16.4,-7.7,-36.3,-25.3,5.6,17.8
3/4/22,202214,Kings County,Bay Ridge,-31.0,-24.0,-24.0,-38.0,-21.0,3.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
4/4/22,202214,Kings County,Bay Ridge,-25.0,-12.0,2.0,-36.0,-27.0,7.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
5/4/22,202214,Kings County,Bay Ridge,-27.0,-12.0,-2.0,-35.0,-27.0,7.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
6/4/22,202214,Kings County,Bay Ridge,-31.0,-18.0,-26.0,-40.0,-29.0,8.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
7/4/22,202214,Kings County,Bay Ridge,-35.0,-21.0,-35.0,-40.0,-29.0,8.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
8/4/22,202214,Kings County,Bay Ridge,-21.0,-8.0,25.0,-33.0,-28.0,5.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
9/4/22,202214,Kings County,Bay Ridge,-22.0,-16.0,29.0,-28.0,-17.0,1.0,12.0,US,NY,11209,BK1001,9-4-22,-27.4,-15.9,-4.4,-35.7,-25.4,5.6,17.8
10/4/22,202215,Kings County,Bay Ridge,-22.0,-18.0,8.0,-32.0,-20.0,2.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
11/4/22,202215,Kings County,Bay Ridge,-23.0,-9.0,12.0,-33.0,-28.0,6.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
12/4/22,202215,Kings County,Bay Ridge,-23.0,-10.0,32.0,-34.0,-29.0,6.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
13/4/22,202215,Kings County,Bay Ridge,-20.0,-8.0,29.0,-36.0,-29.0,6.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
14/4/22,202215,Kings County,Bay Ridge,-19.0,-7.0,31.0,-37.0,-31.0,6.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
15/4/22,202215,Kings County,Bay Ridge,-25.0,-10.0,25.0,-45.0,-48.0,10.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
16/4/22,202215,Kings County,Bay Ridge,-25.0,-15.0,48.0,-34.0,-21.0,3.0,12.0,US,NY,11209,BK1001,16-4-22,-22.4,-11.0,26.4,-35.9,-29.4,5.6,17.8
17/4/22,202216,Kings County,Bay Ridge,-39.0,-28.0,13.0,-41.0,-36.0,1.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
18/4/22,202216,Kings County,Bay Ridge,-32.0,-21.0,-19.0,-46.0,-46.0,11.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
19/4/22,202216,Kings County,Bay Ridge,-33.0,-20.0,-21.0,-45.0,-44.0,11.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
20/4/22,202216,Kings County,Bay Ridge,-25.0,-15.0,28.0,-42.0,-43.0,8.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
21/4/22,202216,Kings County,Bay Ridge,-27.0,-14.0,3.0,-44.0,-43.0,9.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
22/4/22,202216,Kings County,Bay Ridge,-26.0,-19.0,37.0,-41.0,-45.0,9.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
23/4/22,202216,Kings County,Bay Ridge,-24.0,-19.0,47.0,-31.0,-18.0,1.0,12.0,US,NY,11209,BK1001,23-4-22,-29.4,-19.4,12.6,-41.4,-39.3,7.1,17.8
24/4/22,202217,Kings County,Bay Ridge,-24.0,-20.0,49.0,-32.0,-23.0,1.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
25/4/22,202217,Kings County,Bay Ridge,-27.0,-14.0,-4.0,-35.0,-28.0,7.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
26/4/22,202217,Kings County,Bay Ridge,-28.0,-14.0,2.0,-35.0,-27.0,7.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
27/4/22,202217,Kings County,Bay Ridge,-24.0,-12.0,1.0,-35.0,-27.0,6.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
28/4/22,202217,Kings County,Bay Ridge,-24.0,-10.0,4.0,-36.0,-27.0,6.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
29/4/22,202217,Kings County,Bay Ridge,-24.0,-11.0,14.0,-34.0,-28.0,6.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
30/4/22,202217,Kings County,Bay Ridge,-20.0,-15.0,74.0,-26.0,-16.0,-1.0,12.0,US,NY,11209,BK1001,30-4-22,-24.4,-13.7,20.0,-33.3,-25.1,4.6,17.8
1/5/22,202218,Kings County,Bay Ridge,-19.0,-17.0,69.0,-29.0,-20.0,0.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
2/5/22,202218,Kings County,Bay Ridge,-30.0,-17.0,-23.0,-41.0,-38.0,10.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
3/5/22,202218,Kings County,Bay Ridge,-23.0,-7.0,22.0,-32.0,-27.0,6.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
4/5/22,202218,Kings County,Bay Ridge,-25.0,-11.0,4.0,-35.0,-27.0,6.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
5/5/22,202218,Kings County,Bay Ridge,-15.0,-4.0,51.0,-33.0,-27.0,4.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
6/5/22,202218,Kings County,Bay Ridge,-31.0,-19.0,-38.0,-37.0,-30.0,8.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
7/5/22,202218,Kings County,Bay Ridge,-35.0,-26.0,-42.0,-39.0,-21.0,4.0,34.0,US,NY,11209,BK1001,7-5-22,-25.4,-14.4,6.1,-35.1,-27.1,5.4,50.4
8/5/22,202219,Kings County,Bay Ridge,-21.0,-15.0,2.0,-32.0,-22.0,1.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
9/5/22,202219,Kings County,Bay Ridge,-23.0,-10.0,29.0,-33.0,-28.0,6.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
10/5/22,202219,Kings County,Bay Ridge,-22.0,-8.0,41.0,-32.0,-27.0,5.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
11/5/22,202219,Kings County,Bay Ridge,-21.0,-9.0,33.0,-34.0,-27.0,5.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
12/5/22,202219,Kings County,Bay Ridge,-19.0,-6.0,43.0,-34.0,-27.0,5.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
13/5/22,202219,Kings County,Bay Ridge,-26.0,-13.0,1.0,-35.0,-29.0,6.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
14/5/22,202219,Kings County,Bay Ridge,-27.0,-20.0,25.0,-32.0,-18.0,1.0,34.0,US,NY,11209,BK1001,14-5-22,-22.7,-11.6,24.9,-33.1,-25.4,4.1,50.4
15/5/22,202220,Kings County,Bay Ridge,-16.0,-15.0,77.0,-30.0,-19.0,0.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
16/5/22,202220,Kings County,Bay Ridge,-27.0,-15.0,1.0,-35.0,-28.0,8.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
17/5/22,202220,Kings County,Bay Ridge,-20.0,-8.0,53.0,-31.0,-27.0,5.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
18/5/22,202220,Kings County,Bay Ridge,-20.0,-9.0,39.0,-32.0,-27.0,4.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
19/5/22,202220,Kings County,Bay Ridge,-24.0,-12.0,14.0,-35.0,-29.0,6.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
20/5/22,202220,Kings County,Bay Ridge,-27.0,-16.0,0.0,-34.0,-30.0,6.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
21/5/22,202220,Kings County,Bay Ridge,-17.0,-16.0,118.0,-19.0,-17.0,-2.0,34.0,US,NY,11209,BK1001,21-5-22,-21.6,-13.0,43.1,-30.9,-25.3,3.9,50.4
22/5/22,202221,Kings County,Bay Ridge,-18.0,-17.0,73.0,-27.0,-21.0,0.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
23/5/22,202221,Kings County,Bay Ridge,-21.0,-10.0,34.0,-33.0,-28.0,6.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
24/5/22,202221,Kings County,Bay Ridge,-24.0,-11.0,27.0,-33.0,-28.0,6.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
25/5/22,202221,Kings County,Bay Ridge,-19.0,-9.0,34.0,-34.0,-28.0,5.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
26/5/22,202221,Kings County,Bay Ridge,-18.0,-7.0,41.0,-34.0,-29.0,5.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
27/5/22,202221,Kings County,Bay Ridge,-26.0,-13.0,3.0,-36.0,-32.0,6.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
28/5/22,202221,Kings County,Bay Ridge,-24.0,-17.0,40.0,-33.0,-22.0,0.0,34.0,US,NY,11209,BK1001,28-5-22,-21.4,-12.0,36.0,-32.9,-26.9,4.0,50.4
29/5/22,202222,Kings County,Bay Ridge,-16.0,-17.0,93.0,-26.0,-22.0,-3.0,34.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,50.4
30/5/22,202222,Kings County,Bay Ridge,-18.0,-18.0,106.0,-51.0,-67.0,13.0,34.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,50.4
31/5/22,202222,Kings County,Bay Ridge,-22.0,-10.0,41.0,-31.0,-29.0,5.0,34.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,50.4
1/6/22,202222,Kings County,Bay Ridge,-23.0,-10.0,5.0,-34.0,-28.0,6.0,22.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,32.6
2/6/22,202222,Kings County,Bay Ridge,-21.0,-7.0,16.0,-34.0,-29.0,5.0,22.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,32.6
3/6/22,202222,Kings County,Bay Ridge,-21.0,-9.0,28.0,-32.0,-30.0,5.0,22.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,32.6
4/6/22,202222,Kings County,Bay Ridge,-20.0,-14.0,105.0,-22.0,-17.0,0.0,22.0,US,NY,11209,BK1001,4-6-22,-20.1,-12.1,56.3,-32.9,-31.7,4.4,32.6
5/6/22,202223,Kings County,Bay Ridge,-22.0,-20.0,84.0,-29.0,-29.0,0.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
6/6/22,202223,Kings County,Bay Ridge,-24.0,-13.0,41.0,-35.0,-36.0,5.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
7/6/22,202223,Kings County,Bay Ridge,-24.0,-12.0,24.0,-33.0,-30.0,6.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
8/6/22,202223,Kings County,Bay Ridge,-18.0,-8.0,53.0,-32.0,-27.0,4.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
9/6/22,202223,Kings County,Bay Ridge,-17.0,-8.0,40.0,-36.0,-35.0,7.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
10/6/22,202223,Kings County,Bay Ridge,-20.0,-9.0,42.0,-31.0,-29.0,4.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
11/6/22,202223,Kings County,Bay Ridge,-21.0,-17.0,69.0,-24.0,-17.0,-1.0,22.0,US,NY,11209,BK1001,11-6-22,-20.9,-12.4,50.4,-31.4,-29.0,3.6,32.6
12/6/22,202224,Kings County,Bay Ridge,-24.0,-19.0,23.0,-31.0,-21.0,1.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
13/6/22,202224,Kings County,Bay Ridge,-20.0,-10.0,39.0,-32.0,-28.0,6.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
14/6/22,202224,Kings County,Bay Ridge,-20.0,-9.0,57.0,-30.0,-28.0,5.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
15/6/22,202224,Kings County,Bay Ridge,-17.0,-9.0,53.0,-32.0,-29.0,5.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
16/6/22,202224,Kings County,Bay Ridge,-21.0,-10.0,18.0,-35.0,-31.0,6.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
17/6/22,202224,Kings County,Bay Ridge,-20.0,-10.0,52.0,-32.0,-32.0,5.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
18/6/22,202224,Kings County,Bay Ridge,-20.0,-14.0,70.0,-21.0,-18.0,-2.0,22.0,US,NY,11209,BK1001,18-6-22,-20.3,-11.6,44.6,-30.4,-26.7,3.7,32.6
19/6/22,202225,Kings County,Bay Ridge,-15.0,-17.0,95.0,-23.0,-22.0,-3.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
20/6/22,202225,Kings County,Bay Ridge,-17.0,-12.0,57.0,-44.0,-51.0,10.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
21/6/22,202225,Kings County,Bay Ridge,-24.0,-13.0,24.0,-32.0,-31.0,6.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
22/6/22,202225,Kings County,Bay Ridge,-24.0,-15.0,-9.0,-35.0,-32.0,7.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
23/6/22,202225,Kings County,Bay Ridge,-16.0,-5.0,43.0,-34.0,-32.0,5.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
24/6/22,202225,Kings County,Bay Ridge,-19.0,-11.0,47.0,-32.0,-35.0,5.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
25/6/22,202225,Kings County,Bay Ridge,-20.0,-16.0,109.0,-19.0,-18.0,-2.0,22.0,US,NY,11209,BK1001,25-6-22,-19.3,-12.7,52.3,-31.3,-31.6,4.0,32.6
26/6/22,202226,Kings County,Bay Ridge,-19.0,-18.0,80.0,-22.0,-21.0,-2.0,22.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,32.6
27/6/22,202226,Kings County,Bay Ridge,-25.0,-16.0,-4.0,-35.0,-35.0,8.0,22.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,32.6
28/6/22,202226,Kings County,Bay Ridge,-18.0,-8.0,68.0,-33.0,-37.0,6.0,22.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,32.6
29/6/22,202226,Kings County,Bay Ridge,-18.0,-11.0,53.0,-36.0,-37.0,6.0,22.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,32.6
30/6/22,202226,Kings County,Bay Ridge,-16.0,-7.0,56.0,-36.0,-39.0,6.0,22.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,32.6
1/7/22,202226,Kings County,Bay Ridge,-22.0,-11.0,37.0,-37.0,-42.0,6.0,37.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,54.8
2/7/22,202226,Kings County,Bay Ridge,-26.0,-16.0,55.0,-32.0,-22.0,1.0,37.0,US,NY,11209,BK1001,2-7-22,-20.6,-12.4,49.3,-33.0,-33.3,4.4,54.8
3/7/22,202227,Kings County,Bay Ridge,-21.0,-18.0,86.0,-26.0,-26.0,-3.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
4/7/22,202227,Kings County,Bay Ridge,-27.0,-23.0,150.0,-51.0,-73.0,12.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
5/7/22,202227,Kings County,Bay Ridge,-27.0,-14.0,15.0,-36.0,-42.0,7.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
6/7/22,202227,Kings County,Bay Ridge,-21.0,-9.0,46.0,-36.0,-38.0,6.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
7/7/22,202227,Kings County,Bay Ridge,-20.0,-7.0,45.0,-37.0,-38.0,6.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
8/7/22,202227,Kings County,Bay Ridge,-27.0,-15.0,12.0,-38.0,-41.0,7.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
9/7/22,202227,Kings County,Bay Ridge,-24.0,-17.0,103.0,-26.0,-20.0,-1.0,37.0,US,NY,11209,BK1001,9-7-22,-23.9,-14.7,65.3,-35.7,-39.7,4.9,54.8
10/7/22,202228,Kings County,Bay Ridge,-22.0,-21.0,101.0,-26.0,-25.0,-2.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
11/7/22,202228,Kings County,Bay Ridge,-23.0,-12.0,42.0,-34.0,-39.0,6.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
12/7/22,202228,Kings County,Bay Ridge,-24.0,-13.0,43.0,-34.0,-38.0,6.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
13/7/22,202228,Kings County,Bay Ridge,-21.0,-13.0,51.0,-35.0,-37.0,6.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
14/7/22,202228,Kings County,Bay Ridge,-21.0,-9.0,51.0,-36.0,-38.0,6.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
15/7/22,202228,Kings County,Bay Ridge,-25.0,-15.0,42.0,-37.0,-41.0,7.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
16/7/22,202228,Kings County,Bay Ridge,-27.0,-21.0,76.0,-25.0,-20.0,0.0,37.0,US,NY,11209,BK1001,16-7-22,-23.3,-14.9,58.0,-32.4,-34.0,4.1,54.8
17/7/22,202229,Kings County,Bay Ridge,-24.0,-22.0,71.0,-27.0,-25.0,0.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
18/7/22,202229,Kings County,Bay Ridge,-28.0,-18.0,7.0,-38.0,-40.0,12.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
19/7/22,202229,Kings County,Bay Ridge,-24.0,-13.0,51.0,-33.0,-37.0,11.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
20/7/22,202229,Kings County,Bay Ridge,-24.0,-15.0,39.0,-36.0,-37.0,7.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
21/7/22,202229,Kings County,Bay Ridge,-24.0,-13.0,36.0,-37.0,-38.0,7.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
22/7/22,202229,Kings County,Bay Ridge,-26.0,-14.0,30.0,-37.0,-40.0,7.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
23/7/22,202229,Kings County,Bay Ridge,-26.0,-19.0,80.0,-26.0,-19.0,0.0,37.0,US,NY,11209,BK1001,23-7-22,-25.1,-16.3,44.9,-33.4,-33.7,6.3,54.8
24/7/22,202230,Kings County,Bay Ridge,-28.0,-25.0,53.0,-32.0,-26.0,0.0,37.0,US,NY,11209,BK1001,30-7-22,-24.4,-14.7,43.1,-33.4,-33.4,4.7,54.8
25/7/22,202230,Kings County,Bay Ridge,-28.0,-18.0,6.0,-37.0,-39.0,9.0,37.0,US,NY,11209,BK1001,30-7-22,-24.4,-14.7,43.1,-33.4,-33.4,4.7,54.8
26/7/22,202230,Kings County,Bay Ridge,-22.0,-9.0,46.0,-33.0,-37.0,6.0,37.0,US,NY,11209,BK1001,30-7-22,-24.4,-14.7,43.1,-33.4,-33.4,4.7,54.8
27/7/22,202230,Kings County,Bay Ridge,-22.0,-12.0,45.0,-35.0,-36.0,6.0,37.0,US,NY,11209,BK1001,30-7-22,-24.4,-14.7,43.1,-33.4,-33.4,4.7,54.8
